car_model,car_brand,car_full_name,registration_year,km_to_date,sale_price,fuel_type,transmission_type,sale_picture_link
a5,audi,audi a5 sportback 2.0 tdi multitronic s-line,2015,225000,19900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imtzy3j5chjxmzhpddmtu1revlrmufqifq.xkvdtpa_j8udgkqeei_8d1kors-orjt1mpdtwq6_kzg/image;s=320x240
c5,citroen,citroen c5 tourer 2.0 hdi exclusive,2010,268358,9900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6indyyzy3zwn6ztcxntetu1revlrmufqifq.-bnszmvveed_gw702dpj3jcg7e5_guw22d-gznxppao/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi multitronic,2010,381435,12950,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imrwddbxmhgxcznsmzitu1revlrmufqifq.gdufcctcxc1ouc3-73loamwys0cq1fbhx8y1adu73pc/image;s=320x240
c1,citroen,citroen c1 1.0 x airdream,2011,86000,6250,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inlyz2hmnhj4dwv5ac1tverwvexqvcj9.no0t_ivnua3k_xqjjgiein2iku6ckqxvpfb51iukr0k/image;s=320x240
tt,audi,audi tt coupe 1.8 t,2002,176724,10500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvsetr2yzruodg2yy1tverwvexqvcj9.lsmwkdggqed9mtxo33kuyik0s0rmxm6btcoosd1pdro/image;s=320x240
tt,audi,audi s7 sportback tdi quattro tiptronic,2019,120000,63500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijboc29qztzrbtexzditu1revlrmufqifq.v3gsbd0yeacgztouoil2ivxwvxblrjkgcab_w8kqazo/image;s=320x240
c3,citroen,citroen c3 aircross 1.5 bluehdi c-series,2021,27081,21650,diesel,manual,none
c3,citroen,citroen c3,2020,20000,16000,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijbmaxf4adn1mxfpdzetu1revlrmufqifq.h1cuhlscko5jryrmmck_d3c6jkbv0njsc1uvmiupplk/image;s=320x240
c1,citroen,citroen c1 1.0 vti feel,2021,76622,12950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infyzgp5envun3g1cditu1revlrmufqifq.0ocwxlvft5mrkqwt0l4xqi6jkfs2kevq3edtgpsvpfy/image;s=320x240
a5,audi,audi a5 3.0 tdi v6 quattro s-line s-tronic,2010,260000,15000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imc4anb0bg44ndmyyjmtu1revlrmufqifq.wyx4dyrrsv36es7k1aztv2t3f_ylpg0umc2tczfbpae/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi s-line s tronic,2017,68228,31590,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inqzbgnjdxe0d2pvatmtu1revlrmufqifq.8kstuupz_n2udw7idag_cj9th4i713gibqdpvhtkgku/image;s=320x240
c1,citroen,citroen c1 1.0 vti jean charles de castelbajac,2021,9350,12997,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imrncxj3ohvhm2f3yjmtu1revlrmufqifq._ffbh2h1-kaqcxxparw8zzuhxejpo0qwatkyx_cn3kg/image;s=320x240
a1,audi,audi a1 sportback 1.4 tdi,2016,152000,15900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ini3zjriehzhdtblnc1tverwvexqvcj9.gnjc5nuoyj9cdgbfgz9zwov18fuojsdqtdtyvi-vxls/image;s=320x240
c5,citroen,citroen c5 tourer hdi 110 fap business class,2011,160000,8000,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inppnmfwynf5mg1indetu1revlrmufqifq.dl641vsdmulvjmtznvh6taj7x9xbtl7cogw8yb_a-ao/image;s=320x240
c1,citroen,citroen c1 1.0 sx airdream,2012,220000,5450,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvmmhqzdtdmewzyzzetu1revlrmufqifq.rnf7vt9laaaswkcfonfxn-csl1vnmp3cykri0qada14/image;s=320x240
c1,citroen,citroen c1 1.0 sx airdream,2008,172000,4750,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iju1atf2cdfiaxfxcdetu1revlrmufqifq.wc_yyakwx3dmf7aux4mtiu-cjxgtx3qmpwsvfit-hhm/image;s=320x240
,citroen,citroen c6,2009,182766,16250,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iniyzjltowpocmljejetu1revlrmufqifq.maepawyxjg9r-zfngxmgxxi8ywx11yoewt9fguru-my/image;s=320x240
a5,audi,audi a5 sportback 2.0 tdi dpf,2015,178240,22950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6injqctzinjjwm204ns1tverwvexqvcj9.yqa-depl0ndo8-m0l8lqfm7wr1kccblw4cvtxi8z1ty/image;s=320x240
c4,citroen,citroen c4 1.6 bluehdi feel,2015,186437,13900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6innvbg5wywg3ctb5mtmtu1revlrmufqifq.bhwibq-b1ag4vy5fevueuunnbuukqrkge3mougi5hre/image;s=320x240
berlingo,citroen,citroen berlingo,2016,84054,19900,diesel,manual,none
c3,citroen,citroen c3,2018,171344,11650,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im1wmwx1n2o1ehzuzc1tverwvexqvcj9.bmzolacwzufmmwvcopg7y5s9yslasenaot_2cfv_ook/image;s=320x240
e-tron,audi,audi q4 e-tron 40 82 kwh,2023,10000,59990,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrza2jpaglwmgqxzzmtu1revlrmufqifq.hlt6aaogdtijskj6vx6qset7bdyirk5ji8ehehh_wry/image;s=320x240
a1,audi,audi a1 sportback 1.4 tdi,2016,137000,16950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iml5bxi5n29pmhjwbjetu1revlrmufqifq.vogwug7kjs2txyp3kmlyipdwgalpqlhsx9mqehldhrm/image;s=320x240
a4,audi,audi a4 35 tdi s tronic,2020,29000,35500,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imr0ejzxcncyd2fpbzitu1revlrmufqifq.3_k5udso82mo79xaqk1cout3elodj7etl0hqfblnssa/image;s=320x240
c3,citroen,citroen c3 1.5 bluehdi feel business,2021,52679,17500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imr2zjdoawt2y3c4etitu1revlrmufqifq.pf_iwa1evibhnchxnkx3urkqyriwvhp8dukruovar0y/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 hdi exclusive,2008,200000,5750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imlxnwm4bjf6d3hmnzitu1revlrmufqifq.sbj4h_i8sgphmmc1xnclgsbnlgzsjiw659an6jdig7c/image;s=320x240
a4,audi,audi a4 avant,2022,26994,47450,híbrido (diesel),automatica,none
c4,citroen,citroen e-c4 feel pack,2022,13000,33750,electrico,automatica,none
c5,citroen,citroen c5 x 1.6 hybrid feel pack e-eat8,2023,1000,42490,hibrido,automatica,none
c4,citroen,citroen c4 1.5 bluehdi feel pack,2021,31824,22990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imczcw56yniycmyynjmtu1revlrmufqifq.dmf7kkbe9lcfoe_9nhu04e-zxtpse5tq4f3jna0ptrc/image;s=320x240
c3,citroen,citroen c3 aircross 1.5 bluehdi c-series,2021,12702,22600,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inqybxvvmjvwnnlxotitu1revlrmufqifq.qgycybswt-fbkcd1gvwypozhxnggy334z3vykbiunau/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2022,20598,18740,gasolina,manual,none
a3,audi,audi a3 limousine 30 tfsi s line,2023,4500,33990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imx6zmp0bghoa2tjzi1tverwvexqvcj9.qvssfk-5q7a61bpzfmmmbv6termdql4ciphuvay2jae/image;s=320x240
a3,audi,audi a3 2.0 tdi attraction,2004,317000,6750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijrjddniy2dxn2d5bditu1revlrmufqifq.h-syqq8amqqo-2k-blmi5siwvdnyvpxihye9urzu2no/image;s=320x240
q5,audi,audi q5 40 tdi quattro s line s tronic,2023,14250,78990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijf4dgu0zxnuamfinc1tverwvexqvcj9.ttmh3zp8f7qfpzr-t89no8n4bf-ibezeuutwfdee8hg/image;s=320x240
c4,citroen,citroen c4 1.2 puretech shine,2022,15900,23990,gasolina,manual,none
c5,citroen,citroen c5 aircross 1.5 bluehdi shine eat8,2022,28915,32740,diesel,automatica,none
a7,audi,audi a7 sportback 3.0 tdi v6 s-line s tronic,2016,162000,33750,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imnqenn4cwp4dnrlms1tverwvexqvcj9.fs6yrm1pj1p0vbvjuim6coyko0_qe1drnq_exjhel4o/image;s=320x240
a7,audi,audi a7 sportback 3.0 tdi v6 quattro sport s tronic,2016,139300,40900,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijj2nzbhdmvxynj1yjitu1revlrmufqifq.qfhobrjrl-axnuy-l1zymdcb4ismjobfwxk_wqa3awg/image;s=320x240
c4,citroen,citroen grand c4 spacetourer 1.5 bluehdi shine eat8,2022,61030,25995,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infqddu4c2x2cnewbjmtu1revlrmufqifq.wr2jvuoucup5idr0afciwv4gjrxmogtrksadl5wjmnk/image;s=320x240
c1,citroen,citroen c1 1.0 vti shine,2022,16763,14490,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrycjdtexd0zmo5adetu1revlrmufqifq.de_ugafkqrcu80rvlyd64kimlnkfwttdwlaw1ggg47o/image;s=320x240
c4,citroen,citroen c4 1.2 puretech feel pack,2021,23673,21500,gasolina,manual,none
e-tron,audi,audi e-tron,2019,53000,55000,electrico,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imzqbzy4mwf2ewfmmjetu1revlrmufqifq.0zbnlikznomj9sbsv8kwqw0hipgo69hoakd_7wqmj-u/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech feel,2020,59000,14990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imviateyz285dxjnmzetu1revlrmufqifq.c6dj3fzotqz3rhs2qrqryb8h5qorrwk6cbbyy_tz8ia/image;s=320x240
q5,audi,audi q5 sportback 35 tdi s line s tronic,2023,16000,64990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im5xa25szm9ybzjvejitu1revlrmufqifq.isdnhzsiykje9vw36nmefxw0c-5svnb2w757_w4b4bm/image;s=320x240
c4,citroen,citroen c4 1.5 bluehdi shine eat8,2021,74509,28750,diesel,automatica,none
c3,citroen,citroen c3 1.2 puretech c-series,2022,20879,17490,gasolina,manual,none
c4,citroen,citroen c4 grand picasso 1.6 bluehdi shine,2018,102022,23900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imd3cgo4zzfimwuybzetu1revlrmufqifq.a9sf-l-4wjgpuy5e_0vkqktajbenjyhqjzddo6lagju/image;s=320x240
c4,citroen,citroen c4 cactus 1.6 bluehdi feel,2019,126997,14750,diesel,manual,none
a3,audi,audi a3 sportback 1.6 tdi s tronic,2016,206822,15900,diesel,automatica,none
ds3,citroen,citroen ds3,2017,120000,13750,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inoyyzg1zwxnbnu1oc1tverwvexqvcj9.1gbcktxnx9kr_jm9zsq2lxfq5mrlofomqnsiph8u7pa/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi advance s tronic,2018,95039,25800,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imzzaxpjdzvmn2vhmtitu1revlrmufqifq.scjcevgvtxhcuzscsu-dnfseniqog52zeovhgfe_qfw/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2021,72421,14490,gasolina,manual,none
a5,audi,audi a5 sportback 35 tdi s line s tronic,2023,22500,49990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inu4yxzkymqzoddxyjetu1revlrmufqifq.fgm9kopi_z0whgnzlyngvfnbylrplgndpfvn6km3ytu/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech shine,2018,81470,15900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrveg9zdhy5cgtvzi1tverwvexqvcj9.hxytkleo1ddzbya_ilejwbgfm--dwkei_pdo5cdqj6w/image;s=320x240
a4,audi,audi a4 avant 2.0 tdi s-line s tronic,2016,162000,22000,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imt2azhrcwfjodrtbjmtu1revlrmufqifq.fnobtqjkhvyvqhv0ag9hiwjsnezir7kuixp9jspx3fs/image;s=320x240
c4,citroen,citroen c4 1.6 bluehdi live,2018,126000,14900,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inlvy2fiyxiynhf1bzitu1revlrmufqifq.wwg_74dxrn6ufaaus-sjp1t9g4cir95x8wcoxc-8y1e/image;s=320x240
a6,audi,audi a6 avant 40 tdi design s tronic,2020,104000,44990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijd2dww4cmj1emfkzjmtu1revlrmufqifq.bswzgkfeupyzawr0izoqetxdggpaoxw6rptxdypjqg8/image;s=320x240
a5,audi,audi a5 2.0 tdi sport,2015,135000,19997,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inrmymfyamfqowkxds1tverwvexqvcj9.3kugj7hqhjzvdqsbudyrok1vvd0xnp-4ciztnujuna4/image;s=320x240
tt,audi,audi tt roadster 2.0 tfsi,2007,117363,17900,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imi4em1qmwm5ynh5ejetu1revlrmufqifq.l4yzr62vqjnp97hbtci9px1ihpekbyombso87gwsmck/image;s=320x240
,citroen,citroen c2 1.1 sx,2003,122000,4750,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im54ohhhymxlb3q3nzetu1revlrmufqifq.d-yipxctwgdbj40-wui0d-d7r5p-5kkdsfefelna_2g/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2020,22127,20450,diesel,manual,none
tt,audi,audi rs3 sportback 2.5 tfsi quattro s tronic,2016,97000,48000,gasolina,automatica,none
a3,audi,audi a3 sportback 1.6 tdi s-line s tronic,2018,142360,22990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im9mndv5ntaxajg2ajetu1revlrmufqifq.x8muhf6pfxfjfnhzybyyos7861uiyb4ytjoc8zh07kw/image;s=320x240
c4,citroen,citroen e-c4 shine,2022,30868,30990,electrico,automatica,none
a4,audi,audi a4 avant 2.0 tdi advance s tronic,2018,179500,20990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfqym9qbnu3z2jqcdetu1revlrmufqifq.t7y6m0som21-rz2s1i_h7njhvb9wylh9pvaecsnsrd8/image;s=320x240
c4,citroen,citroen c4 cactus 1.6 bluehdi shine,2017,78000,15980,diesel,manual,none
a7,audi,audi a7 sportback 3.0 tdi v6 quattro s-line s tronic,2011,275000,23990,diesel,automatica,none
c4,citroen,citroen c4 cactus 1.5 bluehdi shine,2020,96448,17490,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijywmdczcg53awjoei1tverwvexqvcj9.fdl1fds1qm-cu2xzn6kkti1l_jznhwaacw-as27r7nq/image;s=320x240
c3,citroen,citroen c3 aircross 1.2 puretech c-series,2020,55000,17500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijb6azlkymlpa280zy1tverwvexqvcj9.cmdbucmy6xxhsktupb84fwr0nhwwstl9oarsl4wlvx8/image;s=320x240
a1,audi,audi a1 sportback 1.6 tdi business line,2013,175000,12500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inbubm40bjlimdm0ei1tverwvexqvcj9.clj2bztrw2s67_9m4ngs-3bjrktu7_dzsuc_h7byxvq/image;s=320x240
c3,citroen,citroen c3 1.2 puretech feel,2018,82000,11500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im1vmnf3owroaglkys1tverwvexqvcj9.phbunju4hvr57gzsqkmtmhbem-yza6jyt3awb8_lbhq/image;s=320x240
tt,audi,audi tt coupe 1.8 t quattro,2001,186000,11950,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjrdjdlbhfmaxgxmjmtu1revlrmufqifq.vhb7s8r_h-czckodhqkm0glpdjz--lopbyq1ljxmq2a/image;s=320x240
ds4,citroen,citroen ds4,2011,287167,8990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invoadzjcjbma2numjitu1revlrmufqifq.00pmkbkjpywt-_kuqn_mh0ipjzy-bntzmhzcvvogoye/image;s=320x240
q2,audi,audi q2 1.0 tfsi,2018,68900,26900,gasolina,manual,none
c3,citroen,citroen c3 1.2 vti collection,2014,151698,9880,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijfoejvhbws2nnaxzdetu1revlrmufqifq.1tdglilldk1dgielwe5i48wfp3iyd-smuciddxyaxv4/image;s=320x240
c4,citroen,citroen c4 cactus 1.5 bluehdi origins,2019,29000,16990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjtmgjxnxvnogxpejetu1revlrmufqifq.fnivi-dg5isik22ghz8majivahl6i-8lmnqwsvztjo4/image;s=320x240
tt,audi,audi rs3 limousine tfsi quattro s tronic,2022,8300,94999,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imn1cmjndndsndvnczitu1revlrmufqifq.wxyexxstwnytjum9kceyzmid9719fkvlybayru-mfqi/image;s=320x240
,citroen,citroen saxo 1.6i 16v cup,2000,1500,8970,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6injuztqydzzsewp0yi1tverwvexqvcj9.w0hnuvkpz_lfslj3vmno5pbzt6rwxemclefjle4vsh4/image;s=320x240
c4,citroen,citroen c4 grand picasso 1.6 bluehdi intensive eat6 j17,2015,142000,16990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imr1cjfybxl3ogztcjitu1revlrmufqifq.ncy_8hdgquq0yjyd9ktzqcweaob4ncq_vefe380qgky/image;s=320x240
a4,audi,audi a4 2.0 tdi s-line,2008,336000,11990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhmdwlnz3nsothmmjmtu1revlrmufqifq.2ynpfg8qofckgdxpwqma4uugln1tfbjj4agwdfemoba/image;s=320x240
a6,audi,audi a6 avant 2.7 tdi v6 quattro sport tiptronic,2009,188000,12970,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imm3mmo0n21ldxr1zzitu1revlrmufqifq.wrx_n-yhaaiwt93su7uypquqgtvruo5dpqcn7-gkmtc/image;s=320x240
c1,citroen,citroen c1 1.0 vti feel,2021,41000,11500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imhxazrpahk4b3fnyzetu1revlrmufqifq.dzje8u7b2osrgdpd5zzhbpbc7ryy3cr-x9bddwb3h8k/image;s=320x240
c4,citroen,citroen c4 picasso 1.6 e-hdi intensive,2014,107350,13500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inhjenfsamzhyny2otitu1revlrmufqifq.bfegnegfre_isw2kfhr8zywsa85ustry7ltwa2xkzjw/image;s=320x240
a3,audi,audi a3 cabrio 1.9 tdi sport,2008,239000,10900,diesel,manual,none
c4,citroen,citroen c4 1.6 e-hdi air.exclusive,2013,122329,12580,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6infsm3zxy2nrc3r2etetu1revlrmufqifq.ujnb-5eqziiufxvjk1uzuqub_a5phedaomupbf8dqfk/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2022,42578,16500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inuwngloody1ahj5djitu1revlrmufqifq.7svnccxqpgczdpx3snkc2l7xchm1ykor9lvgj_tdl78/image;s=320x240
a5,audi,audi a5 sportback ack 2.0 tdi quattro,2010,274000,16500,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inf6mngyc2lhz29tmjitu1revlrmufqifq.n_u1wpgzpixwcjqm2yejsyqkx5xctmq-1tv5dxravvw/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi s-line s tronic,2017,137000,23900,diesel,automatica,none
c3,citroen,citroen c3 1.6 bluehdi feel,2017,110364,12999,diesel,manual,none
a1,audi,audi a1 sportback 1.0 tfsi design,2018,147000,15500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ingyzm1wcxj3z2zpbzmtu1revlrmufqifq.hxicyo_hl3qheohs8pbpba2crfablrzoteocpjfp9us/image;s=320x240
c5,citroen,citroen c5 aircross 1.6 hybrid feel pack e-eat8,2021,35000,35500,hibrido,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfiagfzbhiwmxh0cditu1revlrmufqifq.do95bpqczfwhkzw3jauhx0-gyqs1bhj9mng4c8jmfac/image;s=320x240
a7,audi,audi a7 sportback 3.0 tdi v6 quattro s-line s tronic,2013,84802,31990,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6iju1zmp1atmzawfkmzmtu1revlrmufqifq.ms5wp7u7tr5ifwc5pcwvfkxkuevjpynrqq55ddczdyu/image;s=320x240
a3,audi,audi a3 sportback 1.6 tdi attraction,2011,251250,9990,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijniohhxyzzucmqwndetu1revlrmufqifq.zpi3xfvjvxuxyj13kc65kpycgsej8ywh3orlhhozpuy/image;s=320x240
tt,audi,audi s3 sportback 2.0 tfsi quattro s tronic,2013,230262,29990,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijd3chcxcw9udzlzai1tverwvexqvcj9.w5bstqqxlkvwwhotiyocr_srnb3to_ninfp_iuw2pyc/image;s=320x240
a3,audi,audi a3 sportback 2.0 tdi attraction,2010,181839,11950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imjja2q2cxl5edfnby1tverwvexqvcj9.bpxngdfgj9x7gsjfp_zq9pe7z_wg6chvbccwlgvjw-4/image;s=320x240
a1,audi,audi a1 1.2 tfsi advance,2011,140000,11990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inmyawy0b2o5z2xtnzitu1revlrmufqifq.-ahlbu9xza_hd1kitgmi9ettb_u8ugcjj28ki1i4imw/image;s=320x240
c3,citroen,citroen c3 1.6 bluehdi feel,2017,127000,14950,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imgxew1znxyxa3n5ytmtu1revlrmufqifq.efjxbfswyexclf9x4ipjvvjkavztzq8fkntucx3pe7u/image;s=320x240
a3,audi,audi a3 sportback 30 tfsi advanced,2022,10356,29500,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im1knxbnmtj1cwczyzetu1revlrmufqifq.5ifuda-i_mpteik_rdaxberx6-yprv_tiy6xbihwm_4/image;s=320x240
a3,audi,audi a3 sportback 30 tfsi s line s tronic,2022,28709,33900,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imfvahjxy2vkem42mdmtu1revlrmufqifq.0pky0ff3qbrptgnoekpxqajibx5takgebtnlim7lxdm/image;s=320x240
q2,audi,audi q2 30 tfsi advanced,2022,41483,28990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6im1rzmthetl2y2h4ys1tverwvexqvcj9.z_bi8ddqdwi8baowkw1u4muimr0r5kkebwlmizqex9m/image;s=320x240
q5,audi,audi q5 50 tfsie quattro sport s tronic,2020,135000,42750,hibrido,automatica,none
a1,audi,audi a1 sportback 25 tfsi advanced,2019,60000,19990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6invxeg9ob2n2ymiyejetu1revlrmufqifq.vk-xsqz05buqayjfcjnwxo8tsf5ugiyd6_4l1zmfa6q/image;s=320x240
a6,audi,audi a6 avant 2.0 tdi s-line s tronic,2017,134986,29999,diesel,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijgwowq3otkwynrjatetu1revlrmufqifq.o4-horclfecvvi8wdm1rqpcpoxhu1yylrppt2jozfne/image;s=320x240
c4,citroen,citroen c4 cactus 1.6 bluehdi shine,2015,185000,12490,diesel,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imvkn2xybtq5adbzntmtu1revlrmufqifq.hfewssz_--7q5p7lqdta2sngjlwwwohyztsys6kggt4/image;s=320x240
c1,citroen,citroen c1 1.0 vti feel,2019,74350,11400,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inq3z3l0anu4d3aybs1tverwvexqvcj9.p5l6z0l0mbzqz269soicpjmucq7pyo-uhcqnb4ykymm/image;s=320x240
c1,citroen,citroen c1,2021,39520,12200,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imm2dgrzbduyznfxzc1tverwvexqvcj9.o9esotmkmanahtwzmfnvbjvoez_m7ooyhkpkea6ydla/image;s=320x240
e-tron,audi,audi e-tron 55 quattro s line,2020,78875,55900,electrico,automatica,none
c3,citroen,citroen c3 picasso 1.4 vti confort,2009,111908,7990,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijk3y3vuymvtb3jyys1tverwvexqvcj9.1jnobfyc1p-9ppv7wafrwxffvcxkfditzy241nmine4/image;s=320x240
c3,citroen,citroen c3 1.2 puretech c-series,2022,31087,16100,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ijnybhf2n2qxotnvajitu1revlrmufqifq.u7jz2yixqocdtqoditkbw8_q0-1wwqmyayeznka2zhc/image;s=320x240
,citroen,citroen mehari,1983,90000,20000,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6ingzz3phejv5zxmznzmtu1revlrmufqifq.phxmrrphxrxlireb3pzkfmn1iyao0hzahdtyzvwdxry/image;s=320x240
q3,audi,audi rs q3 rsq3 tfsi quattro s tronic,2016,45000,47950,gasolina,automatica,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6inzvngfka3dlotgyddmtu1revlrmufqifq.pbapii9k2ahngsuhk5kchph1goksx5gjyctkzwm6vea/image;s=320x240
c4,citroen,citroen c4 cactus 1.2 puretech feel,2015,104000,12490,gasolina,manual,https://ireland.apollo.olxcdn.com/v1/files/eyjmbii6imm2odywcnbvewmwmtitu1revlrmufqifq.u_itni0k6ssamcffj1oserjbiwspgx5js_xyep9nhga/image;s=320x240
